                                                                                                                                                                                                                                                                
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11
                        j                        l                     n_pg                      n_p                      n_g                      eta                 Re(freq)                 Im(freq)                      f_T                        H                   L_star
                       40                        1                     -175                        3                      178 -0.9999970193071857E+000  0.9350814022345553E-002 -0.1697201852811472E-003  0.6412214192258461E-003  0.4371886144024707E-004  0.2231040837440136E+038
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11                       12                       13
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)                    dW_dx                    dE_dx                        T                      M_r                      rho                        P            Re(prop_type)            Im(prop_type)
  0.2265970644438382E+000 -0.1060154680258215E-002 -0.7680183036465743E-003  0.3621578005187629E-001  0.2878346884902757E-001 -0.9471222169152617E-008  0.1350221862837822E-001  0.2096799081721722E+008  0.6425875063948455E+034  0.4298032750780333E+001  0.1236135038966637E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2267657627540887E+000 -0.1003535227553302E-002 -0.7230915742984474E-003  0.3929174737885464E-001  0.3117058423725385E-001 -0.9483799796232382E-008  0.1587542936813877E-001  0.2095504481974188E+008  0.6436454176461712E+034  0.4293371555314110E+001  0.1233994198359589E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2269344610643393E+000 -0.9424363707139513E-003 -0.6747003053834613E-003  0.4233074005540380E-001  0.3351465959326284E-001 -0.9332494309665502E-008  0.1840388434150887E-001  0.2094210401640494E+008  0.6447037553221728E+034  0.4288709713742575E+001  0.1231855345414365E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2271031593745898E+000 -0.8769449917948791E-003 -0.6229347302154972E-003  0.4530094131088497E-001  0.3578896139111141E-001 -0.9012481970481727E-008  0.2104938482823103E-001  0.2092916829593604E+008  0.6457625151434120E+034  0.4284047181840320E+001  0.1229718459486998E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2272716568776105E+000 -0.8072815165071194E-003 -0.5679926699064119E-003  0.4816571461146212E-001  0.3796310828998146E-001 -0.8524225767236459E-008  0.2376141061792594E-001  0.2091625271339585E+008  0.6468204346049599E+034  0.4279389250916747E+001  0.1227585986329399E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2274401543806312E+000 -0.7335548261366543E-003 -0.5099860240830155E-003  0.5089423218637985E-001  0.4001120018034384E-001 -0.7874788324863684E-008  0.2648739460087544E-001  0.2090334223068345E+008  0.6478787722757943E+034  0.4274730654344978E+001  0.1225455481948672E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2276086518836520E+000 -0.6560002989302753E-003 -0.4491287341900023E-003  0.5345113781667087E-001  0.4190395600880840E-001 -0.7077843496018926E-008  0.2916403278455398E-001  0.2089043778067533E+008  0.6489375238919782E+034  0.4270072161027461E+001  0.1223327217452779E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2277769527205010E+000 -0.5750019788241323E-003 -0.3857531379102861E-003  0.5579784841889367E-001  0.4360989439443125E-001 -0.6156297406703568E-008  0.3171883113447786E-001  0.2087755509404809E+008  0.6499954512006934E+034  0.4265419734926009E+001  0.1221203860654567E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2279452535573500E+000 -0.4908104924416395E-003 -0.3200888189585485E-003  0.5790134999604989E-001  0.4510182166786311E-001 -0.5140922067894052E-008  0.3408110758796386E-001  0.2086467845262628E+008  0.6510537885593820E+034  0.4260767431182896E+001  0.1219082741935744E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2281135543941990E+000 -0.4038170333231550E-003 -0.2524772003960367E-003  0.5972567776026204E-001  0.4635060666637123E-001 -0.4063755699286329E-008  0.3617477759693552E-001  0.2085180678982400E+008  0.6521125326405446E+034  0.4256114466362344E+001  0.1216963574304473E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2282391793617122E+000 -0.3373052737074841E-003 -0.2009562158259227E-003  0.6088418249274669E-001  0.4710715661564642E-001 -0.3243612281872304E-008  0.3751707004932990E-001  0.2084220230554548E+008  0.6529030761602849E+034  0.4252640990151327E+001  0.1215383057988888E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2283648043292254E+000 -0.2696796231977541E-003 -0.1487360125066648E-003  0.6185295872551463E-001  0.4770093961721832E-001 -0.2435550004746985E-008  0.3863699405476231E-001  0.2083259993054023E+008  0.6536938442215149E+034  0.4249166631734739E+001  0.1213803443057433E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2284903584013780E+000 -0.2011966851737552E-003 -0.9603233679393335E-004  0.6261770164275772E-001  0.4812083274583658E-001 -0.1661808295046635E-008  0.3950555185042780E-001  0.2082300373713816E+008  0.6544843891171540E+034  0.4245692307104973E+001  0.1212225245435645E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2286159124735307E+000 -0.1320505416045169E-003 -0.4301282171829093E-004  0.6316565937346237E-001  0.4835686868126773E-001 -0.9429074678054190E-009  0.4009751952243561E-001  0.2081340965540637E+008  0.6552751558024853E+034  0.4242217118026394E+001  0.1210647952651163E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2287831782707250E+000 -0.3935031679495905E-004  0.2773354638764803E-004  0.6353756099265108E-001  0.4836956381302784E-001 -0.1078914910360112E-009  0.4041879754107305E-001  0.2080063266927705E+008  0.6563289746354064E+034  0.4237586967533884E+001  0.1208548380998156E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2289504440679193E+000  0.5347215193816066E-004  0.9815359389993563E-004  0.6347476898261094E-001  0.4801838801355630E-001  0.5364699391958911E-009  0.4016851414586723E-001  0.2078786064315069E+008  0.6573831834420376E+034  0.4232956241578367E+001  0.1206450754906219E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2291177098651136E+000  0.1457641092609047E-003  0.1677038176962129E-003  0.6295259786018534E-001  0.4728559942888689E-001  0.9365994575927550E-009  0.3932158385017467E-001  0.2077509455884270E+008  0.6584377789644248E+034  0.4228325758617228E+001  0.1204355360143086E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2292430218990629E+000  0.2141689977671984E-003  0.2189163651486723E-003  0.6224697387991961E-001  0.4647721851018817E-001  0.1049817325728552E-008  0.3829099617882252E-001  0.2076553482180815E+008  0.6592281124862166E+034  0.4224857214720300E+001  0.1202787122582344E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2293683339330121E+000  0.2815945293432565E-003  0.2690789820489722E-003  0.6126401475343633E-001  0.4544167616565142E-001  0.9849722513793219E-009  0.3692694237391465E-001  0.2075597856795844E+008  0.6600186620187064E+034  0.4221388916644536E+001  0.1201220175345252E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2294936459669613E+000  0.3477359836746729E-003  0.3179432456318099E-003  0.5999771424193866E-001  0.4417558592252991E-001  0.7262272303630793E-009  0.3524201873686375E-001  0.2074642539620945E+008  0.6608094258152654E+034  0.4217920567692222E+001  0.1199654409990111E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2296189580009106E+000  0.4122834959461783E-003  0.3652582681940452E-003  0.5844358650499821E-001  0.4267694980910469E-001  0.2639668089536146E-009  0.3325634423438880E-001  0.2073687490584734E+008  0.6616004021263642E+034  0.4214451871712689E+001  0.1198089718522016E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2297441356700035E+000  0.4748578139565696E-003  0.4107245626509455E-003  0.5660091275987170E-001  0.4094722665662610E-001 -0.4061945487043349E-009  0.3100024138677230E-001  0.2072733726218207E+008  0.6623907422564924E+034  0.4210986486709824E+001  0.1196527755348488E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2298693133390965E+000  0.5352151706626893E-003  0.4541434725531020E-003  0.5446707657194930E-001  0.3898597302596164E-001 -0.1285746895943651E-008  0.2850698464821043E-001  0.2071780243510699E+008  0.6631812939848662E+034  0.4207520853763106E+001  0.1194966899417358E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2299944910081894E+000  0.5930421233016583E-003  0.4952672691070228E-003  0.5204280182648940E-001  0.3679585421581581E-001 -0.2370770516204215E-008  0.2581912001480977E-001  0.2070827044849782E+008  0.6639720555751822E+034  0.4204055010436283E+001  0.1193407161427681E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2301196686772824E+000  0.6480276538767308E-003  0.5338525123104030E-003  0.4933073247197124E-001  0.3438122884238908E-001 -0.3651592646873761E-008  0.2298603410399192E-001  0.2069874132623554E+008  0.6647630252883040E+034  0.4200588994250929E+001  0.1191848552046264E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2302442068820754E+000  0.6996092453072994E-003  0.5694866183961600E-003  0.4635150542296789E-001  0.3176218159588014E-001 -0.5104803617245957E-008  0.2007831952253571E-001  0.2068926374345512E+008  0.6655501606645445E+034  0.4197140520606581E+001  0.1190299027845454E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2303687450868683E+000  0.7477798180761616E-003  0.6021473699735248E-003  0.4309861101718256E-001  0.2893472836999290E-001 -0.6715969396037973E-008  0.1714172786503227E-001  0.2067978900740339E+008  0.6663375015848072E+034  0.4193691872627785E+001  0.1188750620126654E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2304932832916614E+000  0.7922530021945438E-003  0.6316187815457831E-003  0.3958073059037431E-001  0.2590842560121445E-001 -0.8459189599219576E-008  0.1424023526384930E-001  0.2067031710532340E+008  0.6671250463348051E+034  0.4190243058479261E+001  0.1187203329181106E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2306178214964543E+000  0.8327534823610634E-003  0.6576965636006057E-003  0.3580866459195568E-001  0.2269463045852900E-001 -0.1030318449384049E-007  0.1144064238897752E-001  0.2066084802449444E+008  0.6679127931974987E+034  0.4186794086334862E+001  0.1185657155309324E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2307422321809932E+000  0.8689844309698290E-003  0.6801689308315780E-003  0.3179958225174943E-001  0.1931005314574152E-001 -0.1221003590530160E-007  0.8813713321274003E-002  0.2065139148272161E+008  0.6686999350189943E+034  0.4183348503641765E+001  0.1184113685701059E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2308666428655321E+000  0.9007437218388465E-003  0.6988896866133766E-003  0.2756480588371112E-001  0.1576640393587134E-001 -0.1414187728932712E-007  0.6424290922919146E-002  0.2064193778965780E+008  0.6694872780810454E+034  0.4179902777916880E+001  0.1182571336509647E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2309910535500710E+000  0.9278035507119920E-003  0.7137015200078653E-003  0.2312152787167546E-001  0.1208034141573771E-001 -0.1605586354073074E-007  0.4338240514374460E-002  0.2063248690355667E+008  0.6702748206792939E+034  0.4176456892391137E+001  0.1181030099394867E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2311154642346099E+000  0.9499561810245024E-003  0.7244662639167144E-003  0.1848905572856167E-001  0.8270233871145517E-002 -0.1790674337282852E-007  0.2617744561372701E-002  0.2062303878273287E+008  0.6710625611066932E+034  0.4173010830348129E+001  0.1179489966059986E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2312397502297207E+000  0.9670016819492676E-003  0.7310621736472042E-003  0.1369365214097175E-001  0.4360061130319936E-002 -0.1964630941174679E-007  0.1320561124908034E-002  0.2061360271642441E+008  0.6718497093257574E+034  0.4169567889507191E+001  0.1177952424557360E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2313640362248314E+000  0.9788041271640696E-003  0.7334076519075912E-003  0.8754088931369005E-002  0.3675854524296250E-003 -0.2123049485940828E-007  0.4940224681989983E-003  0.2060416932123093E+008  0.6726370545158237E+034  0.4166124683765695E+001  0.1176415954537940E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2314883222199421E+000  0.9852292971716965E-003  0.7314323511246264E-003  0.3695606840952155E-002 -0.3684209306770676E-002 -0.2261506197594420E-007  0.1783865160834189E-003  0.2059473895009992E+008  0.6734245949792824E+034  0.4162681531940336E+001  0.1174880663920627E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2316126082150529E+000  0.9861712796871418E-003  0.7250914394287044E-003 -0.1454732770073533E-002 -0.7770988254646873E-002 -0.2375855017535086E-007  0.4033190208059614E-003  0.2058531195570309E+008  0.6742123290158879E+034  0.4159238752308444E+001  0.1173346660203867E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2317367723253885E+000  0.9815615643088188E-003  0.7143795794515172E-003 -0.6663040304328105E-002 -0.1186318880344009E-001 -0.2462297768880106E-007  0.1185426466269522E-002  0.2057589784565397E+008  0.6749994834039448E+034  0.4155799940986797E+001  0.1171815521932260E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2318609364357241E+000  0.9713598845788707E-003  0.6993026397153041E-003 -0.1190409363788068E-001 -0.1593825877151787E-001 -0.2517817307883322E-007  0.2529097667337438E-002  0.2056648713701386E+008  0.6757868303971515E+034  0.4152361513482496E+001  0.1170285672113102E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2319851005460598E+000  0.9555555395750352E-003  0.6798994376887310E-003 -0.1714627570878412E-001 -0.1996875774271683E-001 -0.2539973339100965E-007  0.4424715951733420E-002  0.2055707942596310E+008  0.6765743686774018E+034  0.4148923145129022E+001  0.1168756996073298E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2321092646563954E+000  0.9341723109499437E-003  0.6562384511132265E-003 -0.2235676123719454E-001 -0.2392653076681454E-001 -0.2527132663052121E-007  0.6848047102478748E-002  0.2054767430903209E+008  0.6773620969250824E+034  0.4145484511847008E+001  0.1167229379602675E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2322328150775619E+000  0.9074158878883302E-003  0.6285658307046858E-003 -0.2747652822703483E-001 -0.2776416087615728E-001 -0.2478939144492960E-007  0.9744555701658011E-002  0.2053831849388658E+008  0.6781461199263453E+034  0.4142062818323394E+001  0.1165710436312468E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2323563654987283E+000  0.8752886132457078E-003  0.5969024489912303E-003 -0.3249729979340648E-001 -0.3147284524262555E-001 -0.2395746068991431E-007  0.1307214396478821E-001  0.2052896478560383E+008  0.6789303294742163E+034  0.4138640465396524E+001  0.1164192404493169E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2324798575511042E+000  0.8379400238999939E-003  0.5614234345799660E-003 -0.3738215423858907E-001 -0.3502232774689293E-001 -0.2278956689444580E-007  0.1676255080898201E-001  0.2051961639682292E+008  0.6797143537562573E+034  0.4135218045962992E+001  0.1162675647123809E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2326033496034801E+000  0.7955233668249236E-003  0.5223020204671547E-003 -0.4209858769078047E-001 -0.3838596591423495E-001 -0.2131023199682061E-007  0.2073835673482736E-001  0.2051027011792896E+008  0.6804985620233505E+034  0.4131794983252805E+001  0.1161159804338728E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2327267555761826E+000  0.7482771108837752E-003  0.4797858289867621E-003 -0.4660859718909657E-001 -0.4153361697579701E-001 -0.1955634263157599E-007  0.2490668043228642E-001  0.2050093318297489E+008  0.6812824063130519E+034  0.4128374277923604E+001  0.1159646142595082E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2328501615488852E+000  0.6964133878571070E-003  0.4340941738383740E-003 -0.5088090136647803E-001 -0.4444036686130574E-001 -0.1757229194893616E-007  0.2917136847035564E-001  0.2049159884311806E+008  0.6820664327868065E+034  0.4124953345249774E+001  0.1158133536225685E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2329735675215877E+000  0.6402080929457366E-003  0.3855003834273183E-003 -0.5488139190583571E-001 -0.4707979377043135E-001 -0.1541311051288539E-007  0.3342681885781586E-001  0.2048226746950180E+008  0.6828506401537498E+034  0.4121532522731159E+001  0.1156622098950659E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2330969734942902E+000  0.5799722921690450E-003  0.3343046403276412E-003 -0.5857677330115053E-001 -0.4942663851249595E-001 -0.1314224156643587E-007  0.3756331213999713E-001  0.2047293943297183E+008  0.6836350271216182E+034  0.4118112147287509E+001  0.1155111944044434E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2332202667801013E+000  0.5161110015771196E-003  0.2808822578501340E-003 -0.6193196216112438E-001 -0.5145536533689317E-001 -0.1083210276808077E-007  0.4146652421481810E-001  0.2046362349496144E+008  0.6844188770159451E+034  0.4114695548162196E+001  0.1153604519540277E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2333435600659125E+000  0.4489477956571646E-003  0.2255360309714258E-003 -0.6491979181879176E-001 -0.5314616461929418E-001 -0.8556054886196510E-008  0.4503166966215053E-001  0.2045431089789281E+008  0.6852029055980625E+034  0.4111279389925746E+001  0.1152098372985074E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2334668533517236E+000  0.3788902198580053E-003  0.1686359823076048E-003 -0.6751129699113648E-001 -0.5447888621974262E-001 -0.6392526581065769E-008  0.4815535325655988E-001  0.2044500128260550E+008  0.6859871112171231E+034  0.4107863381375957E+001  0.1150593401989232E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2335901466375348E+000  0.3063745802130013E-003  0.1105715714535444E-003 -0.6967953322086214E-001 -0.5543556922811310E-001 -0.4420560189723064E-008  0.5074271805537980E-001  0.2043569429025777E+008  0.6867714922198861E+034  0.4104447231844446E+001  0.1149089504578244E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2337133299084554E+000  0.2319307472383108E-003  0.5180185127144496E-004 -0.7139854909507490E-001 -0.5600035884791678E-001 -0.2718833806709159E-008  0.5270922366462740E-001  0.2042639815883343E+008  0.6875553482291671E+034  0.4101033929249530E+001  0.1147588000838152E+017 -0.1000000000000000E+001  0.0000000000000000E+000
  0.2338365131793760E+000  0.1559802517560688E-003 -0.7304955902610475E-005 -0.7264851858721819E-001 -0.5616144582753151E-001 -0.1358224272228788E-008  0.5398935176053946E-001  0.2041710477247351E+008  0.6883393788434486E+034  0.4097620582130388E+001  0.1146087602264294E+017 -0.1000000000000000E+001  0.0000000000000000E+000
